tripId,vehicleVin,driverId,timestampUtc,odometerKm,fuelConsumedL,vehicleStatus,routeCode
TRIP-43812,1FM5K8GC7HZA33812,DRV-762,2026-06-12T14:47:00,53554.0,37.9,ACTIVE,RT-MTY-LDO
TRIP-43813,1FM5K8GC7HZA33813,DRV-361,2026-06-12T14:50:00,69016.9,3.0,INACTIVE,RT-PUE-VER
TRIP-43814,1FM5K8GC7HZA33814,DRV-857,2026-06-12T14:51:00,31201.8,30.1,IN_REPAIR,RT-PUE-VER
TRIP-43815,1FM5K8GC7HZA33815,DRV-136,2026-06-12T14:11:00,37702.1,8.7,INACTIVE,RT-GDL-MAN
TRIP-43816,1FM5K8GC7HZA33816,DRV-759,2026-06-12T14:09:00,30578.9,14.3,ACTIVE,RT-MTY-LDO
TRIP-43817,1FM5K8GC7HZA33817,DRV-786,2026-06-12T14:28:00,52958.2,29.9,INACTIVE,RT-CDMX-QRO
TRIP-43818,1FM5K8GC7HZA33818,DRV-867,2026-06-12T14:12:00,92274.6,42.0,INACTIVE,RT-CDMX-QRO
TRIP-43819,1FM5K8GC7HZA33819,DRV-877,2026-06-12T14:23:00,30428.2,16.1,INACTIVE,RT-GDL-MAN
TRIP-43820,1FM5K8GC7HZA33820,DRV-341,2026-06-12T14:03:00,99020.0,3.9,INACTIVE,RT-PUE-VER
TRIP-43821,1FM5K8GC7HZA33821,DRV-586,2026-06-12T14:07:00,80754.5,48.2,INACTIVE,RT-PUE-VER
TRIP-43822,1FM5K8GC7HZA33822,DRV-359,2026-06-12T14:48:00,4696.8,12.1,IN_REPAIR,RT-CDMX-QRO
TRIP-43823,1FM5K8GC7HZA33823,DRV-926,2026-06-12T14:10:00,64423.5,20.7,ACTIVE,RT-PUE-VER
TRIP-43824,1FM5K8GC7HZA33824,DRV-879,2026-06-12T14:34:00,63305.8,35.8,IN_REPAIR,RT-CDMX-QRO
TRIP-43825,1FM5K8GC7HZA33825,DRV-582,2026-06-12T14:49:00,59205.3,12.1,ACTIVE,RT-CDMX-QRO
TRIP-43826,1FM5K8GC7HZA33826,DRV-753,2026-06-12T14:45:00,38587.1,36.6,INACTIVE,RT-GDL-MAN
TRIP-43827,1FM5K8GC7HZA33827,DRV-231,2026-06-12T14:13:00,13954.0,5.4,ACTIVE,RT-GDL-MAN
TRIP-43828,1FM5K8GC7HZA33828,DRV-418,2026-06-12T14:25:00,4708.0,33.8,IN_REPAIR,RT-CDMX-QRO
TRIP-43829,1FM5K8GC7HZA33829,DRV-144,2026-06-12T14:53:00,47762.8,10.8,INACTIVE,RT-MTY-LDO
TRIP-43830,1FM5K8GC7HZA33830,DRV-389,2026-06-12T14:46:00,50768.6,32.7,IN_REPAIR,RT-PUE-VER
TRIP-43831,1FM5K8GC7HZA33831,DRV-995,2026-06-12T14:26:00,52900.8,20.9,IN_REPAIR,RT-PUE-VER
TRIP-43832,1FM5K8GC7HZA33832,DRV-463,2026-06-12T14:26:00,89640.4,32.9,INACTIVE,RT-PUE-VER
TRIP-43833,1FM5K8GC7HZA33833,DRV-343,2026-06-12T14:04:00,68554.9,30.1,IN_REPAIR,RT-GDL-MAN
TRIP-43834,1FM5K8GC7HZA33834,DRV-142,2026-06-12T14:35:00,39454.1,5.8,INACTIVE,RT-GDL-MAN
TRIP-43835,1FM5K8GC7HZA33835,DRV-651,2026-06-12T14:47:00,31557.1,27.3,IN_REPAIR,RT-PUE-VER
TRIP-43836,1FM5K8GC7HZA33836,DRV-102,2026-06-12T14:25:00,77056.8,41.4,INACTIVE,RT-GDL-MAN
TRIP-43837,1FM5K8GC7HZA33837,DRV-706,2026-06-12T14:50:00,43617.2,35.2,IN_REPAIR,RT-CDMX-QRO
TRIP-43838,1FM5K8GC7HZA33838,DRV-912,2026-06-12T14:08:00,88823.0,31.0,ACTIVE,RT-MTY-LDO
TRIP-43839,1FM5K8GC7HZA33839,DRV-320,2026-06-12T14:29:00,97927.9,21.6,INACTIVE,RT-CDMX-QRO
TRIP-43840,1FM5K8GC7HZA33840,DRV-779,2026-06-12T14:31:00,35777.5,9.1,INACTIVE,RT-PUE-VER
TRIP-43841,1FM5K8GC7HZA33841,DRV-197,2026-06-12T14:01:00,51034.6,18.4,ACTIVE,RT-CDMX-QRO
TRIP-43842,1FM5K8GC7HZA33842,DRV-643,2026-06-12T14:52:00,65843.7,45.0,ACTIVE,RT-PUE-VER
TRIP-43843,1FM5K8GC7HZA33843,DRV-484,2026-06-12T14:22:00,89227.9,29.7,INACTIVE,RT-GDL-MAN
TRIP-43844,1FM5K8GC7HZA33844,DRV-543,2026-06-12T14:07:00,22436.6,7.0,ACTIVE,RT-GDL-MAN
TRIP-43845,1FM5K8GC7HZA33845,DRV-391,2026-06-12T14:11:00,56914.8,12.1,ACTIVE,RT-GDL-MAN
TRIP-43846,1FM5K8GC7HZA33846,DRV-911,2026-06-12T14:23:00,76599.2,22.8,IN_REPAIR,RT-PUE-VER
TRIP-43847,1FM5K8GC7HZA33847,DRV-815,2026-06-12T14:41:00,82598.9,2.0,ACTIVE,RT-MTY-LDO
TRIP-43848,1FM5K8GC7HZA33848,DRV-557,2026-06-12T14:11:00,25470.7,16.9,ACTIVE,RT-PUE-VER
TRIP-43849,1FM5K8GC7HZA33849,DRV-110,2026-06-12T14:09:00,53423.5,23.4,ACTIVE,RT-CDMX-QRO
TRIP-43850,1FM5K8GC7HZA33850,DRV-198,2026-06-12T14:27:00,41070.5,10.0,IN_REPAIR,RT-MTY-LDO
TRIP-43851,1FM5K8GC7HZA33851,DRV-906,2026-06-12T14:57:00,16663.7,41.8,ACTIVE,RT-GDL-MAN
TRIP-43852,1FM5K8GC7HZA33852,DRV-283,2026-06-12T14:54:00,16136.3,13.2,ACTIVE,RT-CDMX-QRO
TRIP-43853,1FM5K8GC7HZA33853,DRV-279,2026-06-12T14:27:00,86464.6,10.5,INACTIVE,RT-PUE-VER
TRIP-43854,1FM5K8GC7HZA33854,DRV-259,2026-06-12T14:12:00,24421.4,0.5,INACTIVE,RT-PUE-VER
TRIP-43855,1FM5K8GC7HZA33855,DRV-718,2026-06-12T14:17:00,86387.6,9.6,INACTIVE,RT-CDMX-QRO
TRIP-43856,1FM5K8GC7HZA33856,DRV-353,2026-06-12T14:43:00,91962.9,22.8,ACTIVE,RT-MTY-LDO
TRIP-43857,1FM5K8GC7HZA33857,DRV-816,2026-06-12T14:47:00,91881.2,6.0,INACTIVE,RT-CDMX-QRO
TRIP-43858,1FM5K8GC7HZA33858,DRV-146,2026-06-12T14:23:00,26079.5,5.9,IN_REPAIR,RT-PUE-VER
TRIP-43859,1FM5K8GC7HZA33859,DRV-384,2026-06-12T14:56:00,75923.1,26.5,ACTIVE,RT-PUE-VER
TRIP-43860,1FM5K8GC7HZA33860,DRV-287,2026-06-12T14:28:00,3019.3,35.5,INACTIVE,RT-PUE-VER
TRIP-43861,1FM5K8GC7HZA33861,DRV-829,2026-06-12T14:49:00,29442.1,36.0,INACTIVE,RT-GDL-MAN
TRIP-43862,1FM5K8GC7HZA33862,DRV-321,2026-06-12T14:09:00,48792.0,32.8,IN_REPAIR,RT-MTY-LDO
TRIP-43863,1FM5K8GC7HZA33863,DRV-212,2026-06-12T14:48:00,54936.9,43.9,INACTIVE,RT-PUE-VER
TRIP-43864,1FM5K8GC7HZA33864,DRV-219,2026-06-12T14:19:00,848.7,2.4,INACTIVE,RT-PUE-VER
TRIP-43865,1FM5K8GC7HZA33865,DRV-770,2026-06-12T14:59:00,52472.5,45.6,ACTIVE,RT-PUE-VER
TRIP-43866,1FM5K8GC7HZA33866,DRV-789,2026-06-12T14:09:00,99758.1,4.5,IN_REPAIR,RT-PUE-VER
TRIP-43867,1FM5K8GC7HZA33867,DRV-168,2026-06-12T14:47:00,7320.8,34.4,INACTIVE,RT-GDL-MAN
TRIP-43868,1FM5K8GC7HZA33868,DRV-229,2026-06-12T14:41:00,8226.5,3.0,IN_REPAIR,RT-PUE-VER
TRIP-43869,1FM5K8GC7HZA33869,DRV-604,2026-06-12T14:27:00,13471.6,2.2,ACTIVE,RT-MTY-LDO
TRIP-43870,1FM5K8GC7HZA33870,DRV-496,2026-06-12T14:00:00,54827.4,15.7,IN_REPAIR,RT-PUE-VER
TRIP-43871,1FM5K8GC7HZA33871,DRV-223,2026-06-12T14:50:00,56494.8,21.5,ACTIVE,RT-CDMX-QRO
TRIP-43872,1FM5K8GC7HZA33872,DRV-107,2026-06-12T14:08:00,14661.7,12.9,IN_REPAIR,RT-MTY-LDO
TRIP-43873,1FM5K8GC7HZA33873,DRV-158,2026-06-12T14:32:00,52664.6,35.8,ACTIVE,RT-MTY-LDO
TRIP-43874,1FM5K8GC7HZA33874,DRV-770,2026-06-12T14:14:00,8968.1,27.1,ACTIVE,RT-PUE-VER
TRIP-43875,1FM5K8GC7HZA33875,DRV-325,2026-06-12T14:17:00,33465.7,48.1,ACTIVE,RT-MTY-LDO
TRIP-43876,1FM5K8GC7HZA33876,DRV-846,2026-06-12T14:22:00,25671.9,34.2,INACTIVE,RT-PUE-VER
TRIP-43877,1FM5K8GC7HZA33877,DRV-574,2026-06-12T14:45:00,55722.2,29.4,IN_REPAIR,RT-CDMX-QRO
TRIP-43878,1FM5K8GC7HZA33878,DRV-305,2026-06-12T14:40:00,54428.4,2.3,INACTIVE,RT-PUE-VER
TRIP-43879,1FM5K8GC7HZA33879,DRV-515,2026-06-12T14:28:00,9142.5,29.4,INACTIVE,RT-GDL-MAN
TRIP-43880,1FM5K8GC7HZA33880,DRV-207,2026-06-12T14:39:00,99860.5,1.1,INACTIVE,RT-CDMX-QRO
TRIP-43881,1FM5K8GC7HZA33881,DRV-694,2026-06-12T14:45:00,49571.3,19.7,ACTIVE,RT-PUE-VER
TRIP-43882,1FM5K8GC7HZA33882,DRV-743,2026-06-12T14:42:00,35491.1,48.9,IN_REPAIR,RT-PUE-VER
TRIP-43883,1FM5K8GC7HZA33883,DRV-555,2026-06-12T14:36:00,87694.5,30.9,IN_REPAIR,RT-PUE-VER
TRIP-43884,1FM5K8GC7HZA33884,DRV-747,2026-06-12T14:22:00,97672.7,14.0,INACTIVE,RT-PUE-VER
TRIP-43885,1FM5K8GC7HZA33885,DRV-946,2026-06-12T14:51:00,10806.2,22.7,INACTIVE,RT-MTY-LDO
TRIP-43886,1FM5K8GC7HZA33886,DRV-928,2026-06-12T14:17:00,91290.1,12.1,IN_REPAIR,RT-CDMX-QRO
TRIP-43887,1FM5K8GC7HZA33887,DRV-533,2026-06-12T14:08:00,42965.3,16.9,IN_REPAIR,RT-CDMX-QRO
TRIP-43888,1FM5K8GC7HZA33888,DRV-125,2026-06-12T14:46:00,74696.6,46.7,INACTIVE,RT-PUE-VER
TRIP-43889,1FM5K8GC7HZA33889,DRV-663,2026-06-12T14:03:00,57367.3,14.2,IN_REPAIR,RT-PUE-VER
TRIP-43890,1FM5K8GC7HZA33890,DRV-441,2026-06-12T14:37:00,89136.2,33.7,IN_REPAIR,RT-CDMX-QRO
TRIP-43891,1FM5K8GC7HZA33891,DRV-792,2026-06-12T14:08:00,67393.2,17.5,INACTIVE,RT-CDMX-QRO
TRIP-43892,1FM5K8GC7HZA33892,DRV-657,2026-06-12T14:30:00,39506.2,6.6,INACTIVE,RT-PUE-VER
TRIP-43893,1FM5K8GC7HZA33893,DRV-688,2026-06-12T14:07:00,55657.6,32.6,ACTIVE,RT-GDL-MAN
TRIP-43894,1FM5K8GC7HZA33894,DRV-960,2026-06-12T14:58:00,88670.5,6.4,INACTIVE,RT-GDL-MAN
TRIP-43895,1FM5K8GC7HZA33895,DRV-921,2026-06-12T14:38:00,48919.0,41.7,IN_REPAIR,RT-PUE-VER
TRIP-43896,1FM5K8GC7HZA33896,DRV-419,2026-06-12T14:03:00,35353.8,18.1,ACTIVE,RT-PUE-VER
TRIP-43897,1FM5K8GC7HZA33897,DRV-941,2026-06-12T14:55:00,44519.3,2.0,INACTIVE,RT-PUE-VER
TRIP-43898,1FM5K8GC7HZA33898,DRV-849,2026-06-12T14:40:00,71005.5,9.1,INACTIVE,RT-GDL-MAN
TRIP-43899,1FM5K8GC7HZA33899,DRV-956,2026-06-12T14:58:00,43015.2,27.3,ACTIVE,RT-GDL-MAN
TRIP-43900,1FM5K8GC7HZA33900,DRV-555,2026-06-12T14:02:00,44503.1,23.7,IN_REPAIR,RT-PUE-VER
TRIP-43901,1FM5K8GC7HZA33901,DRV-249,2026-06-12T14:04:00,10511.6,3.5,INACTIVE,RT-MTY-LDO
TRIP-43902,1FM5K8GC7HZA33902,DRV-770,2026-06-12T14:04:00,33134.6,23.4,ACTIVE,RT-GDL-MAN
TRIP-43903,1FM5K8GC7HZA33903,DRV-591,2026-06-12T14:53:00,57218.7,0.6,IN_REPAIR,RT-MTY-LDO
TRIP-43904,1FM5K8GC7HZA33904,DRV-587,2026-06-12T14:30:00,82611.0,24.0,ACTIVE,RT-MTY-LDO
TRIP-43905,1FM5K8GC7HZA33905,DRV-537,2026-06-12T14:37:00,10488.8,25.8,IN_REPAIR,RT-CDMX-QRO
TRIP-43906,1FM5K8GC7HZA33906,DRV-803,2026-06-12T14:19:00,94366.7,44.6,IN_REPAIR,RT-GDL-MAN
TRIP-43907,1FM5K8GC7HZA33907,DRV-472,2026-06-12T14:33:00,88767.9,47.4,ACTIVE,RT-CDMX-QRO
TRIP-43908,1FM5K8GC7HZA33908,DRV-674,2026-06-12T14:56:00,7759.3,29.0,ACTIVE,RT-MTY-LDO
TRIP-43909,1FM5K8GC7HZA33909,DRV-134,2026-06-12T14:24:00,58959.9,42.9,ACTIVE,RT-CDMX-QRO
TRIP-43910,1FM5K8GC7HZA33910,DRV-746,2026-06-12T14:30:00,70176.7,30.7,IN_REPAIR,RT-CDMX-QRO
TRIP-43911,1FM5K8GC7HZA33911,DRV-884,2026-06-12T14:14:00,60695.8,27.0,ACTIVE,RT-CDMX-QRO
TRIP-43912,1FM5K8GC7HZA33912,DRV-486,2026-06-12T14:36:00,60277.0,11.1,IN_REPAIR,RT-GDL-MAN
TRIP-43913,1FM5K8GC7HZA33913,DRV-355,2026-06-12T14:37:00,67281.7,33.1,IN_REPAIR,RT-CDMX-QRO
TRIP-43914,1FM5K8GC7HZA33914,DRV-284,2026-06-12T14:15:00,30942.0,24.8,INACTIVE,RT-GDL-MAN
TRIP-43915,1FM5K8GC7HZA33915,DRV-892,2026-06-12T14:05:00,39651.0,34.0,ACTIVE,RT-GDL-MAN
TRIP-43916,1FM5K8GC7HZA33916,DRV-513,2026-06-12T14:52:00,36616.4,22.0,ACTIVE,RT-GDL-MAN
TRIP-43917,1FM5K8GC7HZA33917,DRV-760,2026-06-12T14:14:00,87044.0,49.9,INACTIVE,RT-PUE-VER
TRIP-43918,1FM5K8GC7HZA33918,DRV-251,2026-06-12T14:41:00,77680.0,18.4,ACTIVE,RT-MTY-LDO
TRIP-43919,1FM5K8GC7HZA33919,DRV-977,2026-06-12T14:54:00,17866.0,11.0,ACTIVE,RT-MTY-LDO
TRIP-43920,1FM5K8GC7HZA33920,DRV-942,2026-06-12T14:27:00,6260.5,19.4,ACTIVE,RT-CDMX-QRO
TRIP-43921,1FM5K8GC7HZA33921,DRV-994,2026-06-12T14:03:00,55765.4,22.0,INACTIVE,RT-MTY-LDO
TRIP-43922,1FM5K8GC7HZA33922,DRV-955,2026-06-12T14:03:00,15658.7,37.8,IN_REPAIR,RT-MTY-LDO
TRIP-43923,1FM5K8GC7HZA33923,DRV-944,2026-06-12T14:01:00,96752.9,34.3,INACTIVE,RT-GDL-MAN
TRIP-43924,1FM5K8GC7HZA33924,DRV-939,2026-06-12T14:01:00,67631.3,9.0,INACTIVE,RT-PUE-VER
TRIP-43925,1FM5K8GC7HZA33925,DRV-638,2026-06-12T14:24:00,4347.2,16.6,IN_REPAIR,RT-GDL-MAN
TRIP-43926,1FM5K8GC7HZA33926,DRV-653,2026-06-12T14:13:00,97134.1,39.2,ACTIVE,RT-CDMX-QRO
TRIP-43927,1FM5K8GC7HZA33927,DRV-530,2026-06-12T14:47:00,55744.0,5.7,IN_REPAIR,RT-CDMX-QRO
TRIP-43928,1FM5K8GC7HZA33928,DRV-575,2026-06-12T14:16:00,65316.7,34.1,INACTIVE,RT-CDMX-QRO
TRIP-43929,1FM5K8GC7HZA33929,DRV-379,2026-06-12T14:30:00,36794.9,3.0,INACTIVE,RT-CDMX-QRO
TRIP-43930,1FM5K8GC7HZA33930,DRV-671,2026-06-12T14:15:00,40261.9,42.3,INACTIVE,RT-MTY-LDO
TRIP-43931,1FM5K8GC7HZA33931,DRV-298,2026-06-12T14:53:00,19515.3,26.6,ACTIVE,RT-MTY-LDO
TRIP-43932,1FM5K8GC7HZA33932,DRV-208,2026-06-12T14:39:00,81124.8,27.4,ACTIVE,RT-PUE-VER
TRIP-43933,1FM5K8GC7HZA33933,DRV-723,2026-06-12T14:57:00,59104.0,5.0,ACTIVE,RT-CDMX-QRO
TRIP-43934,1FM5K8GC7HZA33934,DRV-441,2026-06-12T14:30:00,48436.1,31.1,IN_REPAIR,RT-GDL-MAN
TRIP-43935,1FM5K8GC7HZA33935,DRV-119,2026-06-12T14:05:00,52405.7,31.9,IN_REPAIR,RT-MTY-LDO
TRIP-43936,1FM5K8GC7HZA33936,DRV-175,2026-06-12T14:14:00,4022.8,32.6,INACTIVE,RT-PUE-VER
TRIP-43937,1FM5K8GC7HZA33937,DRV-298,2026-06-12T14:39:00,46225.7,5.8,ACTIVE,RT-MTY-LDO
TRIP-43938,1FM5K8GC7HZA33938,DRV-783,2026-06-12T14:07:00,75958.2,45.4,ACTIVE,RT-GDL-MAN
TRIP-43939,1FM5K8GC7HZA33939,DRV-801,2026-06-12T14:41:00,58349.3,26.5,IN_REPAIR,RT-PUE-VER
TRIP-43940,1FM5K8GC7HZA33940,DRV-381,2026-06-12T14:52:00,94281.7,16.1,IN_REPAIR,RT-MTY-LDO
TRIP-43941,1FM5K8GC7HZA33941,DRV-454,2026-06-12T14:18:00,92037.0,35.3,INACTIVE,RT-GDL-MAN
TRIP-43942,1FM5K8GC7HZA33942,DRV-295,2026-06-12T14:24:00,33092.3,42.7,INACTIVE,RT-GDL-MAN
TRIP-43943,1FM5K8GC7HZA33943,DRV-416,2026-06-12T14:30:00,37464.0,25.4,INACTIVE,RT-MTY-LDO
TRIP-43944,1FM5K8GC7HZA33944,DRV-569,2026-06-12T14:28:00,56407.6,37.5,ACTIVE,RT-MTY-LDO
TRIP-43945,1FM5K8GC7HZA33945,DRV-299,2026-06-12T14:01:00,84133.0,23.9,INACTIVE,RT-CDMX-QRO
TRIP-43946,1FM5K8GC7HZA33946,DRV-583,2026-06-12T14:03:00,1093.2,18.8,ACTIVE,RT-MTY-LDO
TRIP-43947,1FM5K8GC7HZA33947,DRV-717,2026-06-12T14:42:00,96846.6,37.9,INACTIVE,RT-MTY-LDO
TRIP-43948,1FM5K8GC7HZA33948,DRV-801,2026-06-12T14:36:00,364.7,22.8,ACTIVE,RT-CDMX-QRO
TRIP-43949,1FM5K8GC7HZA33949,DRV-707,2026-06-12T14:39:00,86467.0,33.4,INACTIVE,RT-PUE-VER
TRIP-43950,1FM5K8GC7HZA33950,DRV-914,2026-06-12T14:10:00,17040.0,47.7,ACTIVE,RT-GDL-MAN
TRIP-43951,1FM5K8GC7HZA33951,DRV-190,2026-06-12T14:41:00,28825.9,2.9,IN_REPAIR,RT-GDL-MAN
TRIP-43952,1FM5K8GC7HZA33952,DRV-695,2026-06-12T14:29:00,82165.1,36.7,ACTIVE,RT-MTY-LDO
TRIP-43953,1FM5K8GC7HZA33953,DRV-159,2026-06-12T14:23:00,43312.0,44.1,IN_REPAIR,RT-MTY-LDO
TRIP-43954,1FM5K8GC7HZA33954,DRV-751,2026-06-12T14:27:00,63992.2,20.9,ACTIVE,RT-PUE-VER
TRIP-43955,1FM5K8GC7HZA33955,DRV-926,2026-06-12T14:13:00,22434.8,2.1,IN_REPAIR,RT-MTY-LDO
TRIP-43956,1FM5K8GC7HZA33956,DRV-846,2026-06-12T14:45:00,70171.7,49.0,IN_REPAIR,RT-CDMX-QRO
TRIP-43957,1FM5K8GC7HZA33957,DRV-709,2026-06-12T14:29:00,95198.7,46.3,IN_REPAIR,RT-GDL-MAN
TRIP-43958,1FM5K8GC7HZA33958,DRV-955,2026-06-12T14:04:00,66319.1,26.4,ACTIVE,RT-CDMX-QRO
TRIP-43959,1FM5K8GC7HZA33959,DRV-380,2026-06-12T14:54:00,84397.4,10.8,ACTIVE,RT-GDL-MAN
TRIP-43960,1FM5K8GC7HZA33960,DRV-271,2026-06-12T14:41:00,80717.5,33.4,ACTIVE,RT-PUE-VER
TRIP-43961,1FM5K8GC7HZA33961,DRV-821,2026-06-12T14:31:00,16146.1,11.7,IN_REPAIR,RT-PUE-VER
TRIP-43962,1FM5K8GC7HZA33962,DRV-844,2026-06-12T14:36:00,44820.9,29.5,IN_REPAIR,RT-CDMX-QRO
TRIP-43963,1FM5K8GC7HZA33963,DRV-274,2026-06-12T14:11:00,71519.1,47.2,INACTIVE,RT-GDL-MAN
TRIP-43964,1FM5K8GC7HZA33964,DRV-844,2026-06-12T14:40:00,48002.5,8.1,IN_REPAIR,RT-GDL-MAN
TRIP-43965,1FM5K8GC7HZA33965,DRV-575,2026-06-12T14:23:00,74530.7,2.5,ACTIVE,RT-MTY-LDO
TRIP-43966,1FM5K8GC7HZA33966,DRV-774,2026-06-12T14:53:00,30966.9,40.9,INACTIVE,RT-CDMX-QRO
TRIP-43967,1FM5K8GC7HZA33967,DRV-751,2026-06-12T14:49:00,14433.3,34.9,INACTIVE,RT-GDL-MAN
TRIP-43968,1FM5K8GC7HZA33968,DRV-415,2026-06-12T14:05:00,40137.8,29.2,INACTIVE,RT-GDL-MAN
TRIP-43969,1FM5K8GC7HZA33969,DRV-183,2026-06-12T14:33:00,51537.3,10.3,INACTIVE,RT-GDL-MAN
TRIP-43970,1FM5K8GC7HZA33970,DRV-212,2026-06-12T14:24:00,50829.3,3.8,ACTIVE,RT-GDL-MAN
TRIP-43971,1FM5K8GC7HZA33971,DRV-725,2026-06-12T14:24:00,13894.8,23.8,INACTIVE,RT-MTY-LDO
TRIP-43972,1FM5K8GC7HZA33972,DRV-582,2026-06-12T14:02:00,84251.5,39.0,ACTIVE,RT-GDL-MAN
TRIP-43973,1FM5K8GC7HZA33973,DRV-870,2026-06-12T14:56:00,18253.9,34.9,IN_REPAIR,RT-CDMX-QRO
TRIP-43974,1FM5K8GC7HZA33974,DRV-849,2026-06-12T14:11:00,8325.7,30.2,ACTIVE,RT-CDMX-QRO
TRIP-43975,1FM5K8GC7HZA33975,DRV-155,2026-06-12T14:12:00,97969.2,33.1,ACTIVE,RT-MTY-LDO
TRIP-43976,1FM5K8GC7HZA33976,DRV-812,2026-06-12T14:16:00,7422.4,1.5,INACTIVE,RT-PUE-VER
TRIP-43977,1FM5K8GC7HZA33977,DRV-323,2026-06-12T14:53:00,3862.2,28.7,IN_REPAIR,RT-MTY-LDO
TRIP-43978,1FM5K8GC7HZA33978,DRV-460,2026-06-12T14:35:00,1546.5,33.5,ACTIVE,RT-MTY-LDO
TRIP-43979,1FM5K8GC7HZA33979,DRV-551,2026-06-12T14:34:00,51872.2,20.2,INACTIVE,RT-CDMX-QRO
TRIP-43980,1FM5K8GC7HZA33980,DRV-749,2026-06-12T14:59:00,26437.2,38.9,INACTIVE,RT-GDL-MAN
TRIP-43981,1FM5K8GC7HZA33981,DRV-288,2026-06-12T14:42:00,28315.7,34.7,IN_REPAIR,RT-CDMX-QRO
TRIP-43982,1FM5K8GC7HZA33982,DRV-358,2026-06-12T14:59:00,20632.1,10.4,ACTIVE,RT-GDL-MAN
TRIP-43983,1FM5K8GC7HZA33983,DRV-190,2026-06-12T14:18:00,22169.0,9.6,IN_REPAIR,RT-MTY-LDO
TRIP-43984,1FM5K8GC7HZA33984,DRV-626,2026-06-12T14:20:00,4168.0,31.5,ACTIVE,RT-CDMX-QRO
TRIP-43985,1FM5K8GC7HZA33985,DRV-685,2026-06-12T14:03:00,45260.2,44.7,INACTIVE,RT-CDMX-QRO
TRIP-43986,1FM5K8GC7HZA33986,DRV-842,2026-06-12T14:48:00,96121.7,46.5,ACTIVE,RT-PUE-VER
TRIP-43987,1FM5K8GC7HZA33987,DRV-822,2026-06-12T14:29:00,35550.6,47.0,IN_REPAIR,RT-PUE-VER
TRIP-43988,1FM5K8GC7HZA33988,DRV-871,2026-06-12T14:11:00,13864.9,34.8,IN_REPAIR,RT-MTY-LDO
TRIP-43989,1FM5K8GC7HZA33989,DRV-842,2026-06-12T14:42:00,17071.8,14.1,ACTIVE,RT-MTY-LDO
TRIP-43990,1FM5K8GC7HZA33990,DRV-989,2026-06-12T14:39:00,85432.9,29.9,ACTIVE,RT-MTY-LDO
TRIP-43991,1FM5K8GC7HZA33991,DRV-665,2026-06-12T14:25:00,46999.8,28.6,IN_REPAIR,RT-CDMX-QRO
TRIP-43992,1FM5K8GC7HZA33992,DRV-418,2026-06-12T14:50:00,73026.4,10.2,IN_REPAIR,RT-PUE-VER
TRIP-43993,1FM5K8GC7HZA33993,DRV-218,2026-06-12T14:14:00,59285.0,8.7,ACTIVE,RT-MTY-LDO
TRIP-43994,1FM5K8GC7HZA33994,DRV-766,2026-06-12T14:11:00,48072.7,0.0,INACTIVE,RT-MTY-LDO
TRIP-43995,1FM5K8GC7HZA33995,DRV-630,2026-06-12T14:51:00,32698.7,42.8,INACTIVE,RT-PUE-VER
TRIP-43996,1FM5K8GC7HZA33996,DRV-290,2026-06-12T14:21:00,3006.3,37.1,IN_REPAIR,RT-MTY-LDO
TRIP-43997,1FM5K8GC7HZA33997,DRV-826,2026-06-12T14:53:00,39740.7,1.2,INACTIVE,RT-PUE-VER
TRIP-43998,1FM5K8GC7HZA33998,DRV-198,2026-06-12T14:16:00,62576.0,29.7,ACTIVE,RT-GDL-MAN
TRIP-43999,1FM5K8GC7HZA33999,DRV-928,2026-06-12T14:57:00,13524.1,33.0,ACTIVE,RT-PUE-VER
TRIP-44000,1FM5K8GC7HZA34000,DRV-308,2026-06-12T14:56:00,61655.3,14.7,INACTIVE,RT-GDL-MAN
TRIP-44001,1FM5K8GC7HZA34001,DRV-161,2026-06-12T14:33:00,10743.7,27.5,ACTIVE,RT-CDMX-QRO
TRIP-44002,1FM5K8GC7HZA34002,DRV-842,2026-06-12T14:21:00,4482.7,29.9,IN_REPAIR,RT-MTY-LDO
TRIP-44003,1FM5K8GC7HZA34003,DRV-189,2026-06-12T14:56:00,34155.8,18.5,IN_REPAIR,RT-GDL-MAN
TRIP-44004,1FM5K8GC7HZA34004,DRV-504,2026-06-12T14:10:00,31316.3,25.6,INACTIVE,RT-GDL-MAN
TRIP-44005,1FM5K8GC7HZA34005,DRV-508,2026-06-12T14:06:00,51337.1,40.8,ACTIVE,RT-PUE-VER
TRIP-44006,1FM5K8GC7HZA34006,DRV-489,2026-06-12T14:12:00,17370.0,40.7,ACTIVE,RT-MTY-LDO
TRIP-44007,1FM5K8GC7HZA34007,DRV-681,2026-06-12T14:32:00,94862.0,19.4,INACTIVE,RT-GDL-MAN
TRIP-44008,1FM5K8GC7HZA34008,DRV-146,2026-06-12T14:30:00,12806.4,18.4,IN_REPAIR,RT-PUE-VER
TRIP-44009,1FM5K8GC7HZA34009,DRV-531,2026-06-12T14:18:00,96316.7,24.6,IN_REPAIR,RT-PUE-VER
TRIP-44010,1FM5K8GC7HZA34010,DRV-797,2026-06-12T14:21:00,72171.5,34.2,IN_REPAIR,RT-PUE-VER
TRIP-44011,1FM5K8GC7HZA34011,DRV-821,2026-06-12T14:34:00,91617.5,32.1,IN_REPAIR,RT-CDMX-QRO
